sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
391	So sánh xe Honda Civic và Kia K3: Khi "ma cũ" không thể bắt nạt "ma mới"	về khả_năng vận_hành , dù cùng sử_dụng động_cơ dung_tích 2.0 lít nhưng k3 lại có công_suất nhỉnh hơn civic khoảng 6 mã_lực và 4nm	1	13&& 	19&& 	3	0	0	0	0
415	So sánh xe Kia Carens 2012 với Toyota Innova 2014 - Xe cổ đại chiến	thực_tế , khi nhìn vào bảng_số_liệu động_cơ của 2 xe cũng có_thể thấy rằng kia carens thực_sự là người chiến_thắng , chiếc xe hơn đối_thủ 9 mã_lực sức_mạnh và mô - men xoắn cũng hơn 7nm	1	15&& 16&& 	25&& 	3	0	0	0	0
361	So sánh xe Ford Focus và Honda Civic: Lão làng "kình" nhau	nếu chỉ xét trên các thông_số vận_hành thì ford_focus sẽ yếu_thế hẳn so với civic	1	9&& 	15&& 	1	0	0	0	0
210	So sánh Toyota Hilux 2016 và Mazda BT-50 2016: Liệu có cân sức?	bởi lẽ mazda bt - 50 2016 có lợi_thế khá rõ_ràng nhờ sở_hữu động_cơ_diesel công_suất mạnh hơn tới 39 mã_lực cùng mô - men xoắn cực_đại hơn 110nm	1	3&& 4&& 5&& 6&& 7&& 		3	0	0	0	0
189	So sánh Mitsubishi Triton 4x4 AT 2015 và Nissan NP300 Navara VL 2015: Khi truyền thống đối đầu hiện đại	với hộp_số_ít cấp hơn nên dù vận_hành khá mượt , triton vẫn “ lép_vế ” hơn về khả_năng vận_hành êm_ái	1	11&& 		1	0	0	0	0
189	So sánh Mitsubishi Triton 4x4 AT 2015 và Nissan NP300 Navara VL 2015: Khi truyền thống đối đầu hiện đại	nissan sở_hữu thông_số kỹ_thuật vượt_trội hơn với chế_độ kiểm_soát vòng quay động_cơ	1	1&& 		3	0	0	0	0
189	So sánh Mitsubishi Triton 4x4 AT 2015 và Nissan NP300 Navara VL 2015: Khi truyền thống đối đầu hiện đại	nếu nissan np300 navara vl 2015 ghi_điểm nhờ khả_năng vận_hành mạnh_mẽ , trang_bị an_toàn khá đầy_đủ thì mitsubishi triton 4x4 at 2015 lại vượt_trội hơn về tính_năng vận_hành trơn mượt và tiết_kiệm nhiên_liệu	1	18&& 19&& 20&& 21&& 22&& 	2&& 3&& 4&& 5&& 6&& 	3	0	0	3	0
447	So sánh xe Mazda 3 2015 và Ford Focus 2016: Xứng tầm đối thủ	động_cơ 1.6 l duratec 16 van của focus 2016 mạnh hơn 13 mã_lực và 15 nm so với động_cơ skyactiv 1.5 l , 4 xi_lanh thẳng hàng , 16 van dohc của mazda 3 1.5 l 2015	1	8&& 9&& 	33&& 34&& 35&& 36&& 37&& 	3	0	0	0	0
394	So sánh xe Hyundai Accent 2015 và Honda City 2016: Mỗi người một vẻ	mặc_dù cả hyundai và honda đều trang_bị cho sản_phẩm của mình hộp_số cvt nhưng do động_cơ của honda city 2016 có dung_tích xi_lanh lớn hơn cùng việc kết_hợp với công_nghệ i - vtec nên honda city 2016 có công_suất và mức mô - men xoắn lớn hơn	1	5&& 18&& 19&& 35&& 36&& 		3	0	0	0	0
460	So sánh xe Mazda CX-5 2014 và Hyundai Santa Fe 2015: Đối thủ xứng tầm phân khúc CUV 5 chỗ	do sử_dụng động_cơ có dung_tích lớn hơn và công_suất cũng lớn hơn nên hyundai santa fe đem lại cảm_giác mạnh_mẽ hơn nhiều so với mazda cx - 5	1	14&& 15&& 16&& 	25&& 26&& 27&& 28&& 	3	0	0	0	0
516	So sánh xe Toyota Camry 2015 và Peugeot 508 2015: "Già gân" và "Sư tử Pháp" 	nếu so về dung_tích xylanh thì động_cơ của peugeot 508 nhỏ hơn	1	9&& 10&& 		1	0	0	0	0
546	So sánh xe Toyota Vios và Chevrolet Cruze: “Vua bán chạy” đối đầu “sedan của năm”	vios sử_dụng động_cơ vvt - i 1.5 l sản_sinh công_suất 107 mã_lực , mô - men xoắn cực_đại 141 nm , thấp hơn nhiều so với sức_mạnh 139 mã_lực , momen xoắn cực_đại 176 nm của cruze	1	1&& 	37&& 	1	0	0	0	0
215	So sánh Toyota Vios 2021 và Kia Soluto 2021 – Lựa chọn xe số 1 trong lĩnh vực xe chạy dịch vụ?	toyota_vios e mt ( 3 túi khí ) sở_hữu động_cơ xăng 1.5 l mạnh_mẽ hơn đáng_kể so với kia soluto mt deluxe	1	1&& 2&& 3&& 4&& 5&& 6&& 7&& 8&& 	19&& 20&& 21&& 22&& 	3	0	0	0	0
235	So sánh nhanh Ford EcoSport 2021 và Kia Seltos 2021	với động_cơ mạnh_mẽ hơn , không khó hiểu khi kia seltos 2021 sẽ tốn xăng hơn so với ford ecosport 2021	1	9&& 10&& 11&& 12&& 	19&& 20&& 21&& 	3	0	0	3	0
294	So sánh nhanh Mitsubishi Pajero Sport 2021 và Hyundai Santa Fe 2021	nhờ trang_bị công_nghệ evgt nên mặc_dù có_thể_tích nhỏ hơn thì sức_mạnh động_cơ_diesel của santa fe lớn hơn pajero_sport	1	14&& 15&& 	18&& 	3	0	0	0	0
320	So sánh nhanh VinFast Fadil 2021 và  Kia Morning 2021 	trong khi đó , fadil sở_hữu khối động_cơ thuộc hàng mạnh nhất phân khúc với dung_tích 1.4 l , sản_sinh công_suất 98 mã_lực tại 6.200 vòng / phút , mô men xoắn cực_đại 128 nm tại 4.400 vòng / phút	1	5&& 	13&& 14&& 	3	0	0	0	0
212	So sánh Toyota Raize 2022 và Kia Sonet 2022: Lựa chọn tiện nghi hay sự thực dụng ?	trong khi đó công_nghệ động_cơ tăng áp giúp toyota_raize sớm đạt mô - men xoắn tối_đa ở vòng tua thấp so với kia_sonet	1	9&& 	23&& 	3	0	0	0	0
256	So sánh nhanh Hyundai Accent 2021 và Mitsubishi Attrage 2021	về sức_mạnh vận_hành , hyundai_accent trang_bị_động_cơ 1.4 l cho sức_mạnh 100 mã_lực , lớn hơn nhiều so với con_số 79 mã_lực trên attrage 1.2 l	1	5&& 	23&& 24&& 25&& 	3	0	0	0	0
183	So sánh Mitsubishi Pajero Sport 4x2 và Toyota Fortuner Legender 4x2 	về vận_hành , pajero sport mới hoàn_toàn vượt_trội so với mẫu xe đồng_hương	1	4&& 5&& 	11&& 12&& 13&& 	3	0	0	0	0
183	So sánh Mitsubishi Pajero Sport 4x2 và Toyota Fortuner Legender 4x2 	dù có cùng dung_tích nhưng động_cơ_diesel trên mẫu suv nhà mitsubishi cho ra mức công_suất và moment xoắn tốt hơn hẳn	1	8&& 9&& 10&& 11&& 		3	0	0	0	0
406	So sánh xe Hyundai Santa Fe 2021 và Ford Everest 2021: chọn tiện nghi hay sự rộng rãi?	kết_hợp với khung gầm mới , santa fe 2021 cho khả_năng vận_hành đầm chắc hơn bản tiền_nhiệm	1	7&& 8&& 9&& 	16&& 17&& 	3	0	0	0	0
363	So sánh xe Ford Ranger 2021 và Mitsubishi Triton 2021: chọn giá tốt hay máy khỏe?	một trong những ưu_điểm lớn nhất của dòng xe new mitsubishi triton 4x4 at mivec premium là động_cơ 2.4 l mivec công_suất lên tới 179 mã_lực và mô men xoắn cực_đại là 430nm , tăng 3 mã và 30nm so với những người tiền_nhiệm	1	10&& 11&& 12&& 13&& 14&& 15&& 16&& 	42&& 43&& 44&& 	3	0	0	0	0
170	So sánh Mazda CX-5 2.0 Deluxe và Toyota Corolla Cross 1.8V	về vận_hành , mazda cx - 5 2.0 deluxe hoàn_toàn vượt_trội so với toyota_corolla cross 1.8 v với công_suất lớn hơn đến 16 hp	1	4&& 5&& 6&& 7&& 8&& 9&& 	14&& 15&& 16&& 17&& 	3	0	0	0	0
317	So sánh nhanh Toyota Vios 2021 và Hyundai Accent 2021	tuy_nhiên toyota_vios 1.5 g cvt vẫn sở_hữu khả_năng vận_hành tiết_kiệm và tinh_tế hơn hẳn	1	2&& 3&& 4&& 5&& 		3	0	0	0	0
273	So sánh nhanh Hyundai i10 2021 và Honda Brio 2021	xét về khả_năng vận_hành , mẫu xe nhỏ đến từ nhật là honda brio g chiếm lợi_thế hơn khi không chỉ được trang_bị_động_cơ mạnh_mẽ hơn , mà còn được trang_bị hộp_số vô cấp cvt , mang lại cảm_giác lái thú_vị hơn so với hộp_số tự_động 4 cấp trên i10	1	6&& 7&& 8&& 9&& 10&& 11&& 12&& 13&& 14&& 15&& 		3	0	0	0	0
280	So sánh nhanh Mazda 2 2020 và Hyundai Accent 2020	cụ_thể , động_cơ 1.5 l trên mazda 2 2020 cho mức công_suất và mô men xoắn tốt hơn đáng_kể so với động_cơ kappa 1.4 l trên accent	1	7&& 8&& 9&& 	27&& 	3	0	0	0	0
303	So sánh nhanh Peugeot 5008 2020 và Hyundai SantaFe 2020 	sức_mạnh công_suất đạt được trên hyundai santafe bản máy xăng cao_cấp là lớn hơn so với peugeot 5008 do xe trang_bị_động_cơ có dung_tích lớn hơn , đáp_ứng linh_hoạt nhu_cầu đi_lại trong phố thị và cả đường_trường	1	6&& 7&& 	17&& 18&& 	3	0	0	0	0
255	So sánh nhanh Hyundai Accent 2020 và Toyota Vios 2020	cụ_thể , động_cơ 1.5 l trên vios cho mức công_suất và mô men xoắn tốt hơn so với động_cơ kappa 1.4 l trên accent	1	7&& 	24&& 	3	0	0	0	0
255	So sánh nhanh Hyundai Accent 2020 và Toyota Vios 2020	không chỉ mạnh hơn , động_cơ trên vios cũng được tối_ưu tốt hơn accent với mức tiêu_thụ nhiên_liệu tốt hơn , dù không đáng_kể	1	8&& 	14&& 	3	0	0	0	0
146	So sánh Hyundai i10 2021 và Vinfast Fadil 2021	về vận_hành , fadil với động_cơ vượt tầm phân khúc chiếm ưu_thế hoàn_toàn so với động_cơ 1.2 truyền_thống của i10	1	4&& 	20&& 	3	0	0	0	0
146	So sánh Hyundai i10 2021 và Vinfast Fadil 2021	động_cơ 1.4 l kết_hợp với hộp_số vô cấp cvt mang đến cho fadil khả_năng vận_hành êm_ái , nhàn_nhã và linh_hoạt hơn đối_thủ hàn_quốc	1	13&& 	22&& 23&& 	3	0	0	0	0
285	So sánh nhanh Mazda2 Sport 2020 với Toyota Yaris, Honda Jazz và Suzuki Swift	với kiểu định_giá lưng_chừng giữa 2 phân khúc a và b , suzuki swift sở_hữu nền_tảng động_cơ thấp nhất trong số các mẫu xe ở phân khúc hạng b	1	13&& 14&& 	22&& 23&& 24&& 25&& 26&& 27&& 28&& 29&& 	1	0	0	0	0
288	So sánh nhanh Mitsubishi Attrage 2020 và Kia Soluto 2020	việc được trang_bị loại động_cơ có dung_tích 1.4 l trên soluto giúp cho xe có công_suất và mô - men xoắn vượt_trội hơn hẳn so với attrage	1	11&& 	27&& 	3	0	0	0	0
269	So sánh nhanh Hyundai Tucson 2020 và Nissan X-Trail 2020 	đều trang_bị_động_cơ dung_tích 2.0 l nhưng sức_mạnh mã_lực mà hyundai tucson đạt được lớn hơn đáng_kể so với nissan x - trail	1	10&& 11&& 	19&& 20&& 21&& 22&& 	3	0	0	0	0
137	So sánh Hyundai Kona 2020 và Ford EcoSport 2020	cùng sử_dụng động_cơ xăng với công_nghệ tăng áp , tuy_nhiên với dung_tích lớn hơn nên động_cơ trên hyundai kona cho sức_mạnh vượt_trội hơn 50 mã_lực và 95 nm	1	18&& 19&& 		3	0	0	0	0
241	So sánh nhanh Honda Accord với Mazda6	về mặt trang_bị_động_cơ thì honda accord vượt_trội hơn khi được trang_bị_động_cơ tăng áp 1.5 l , có dung_tích nhỏ hơn , đỡ hao xăng hơn nhưng lại mạnh_mẽ hơn 3 mã_lực và 10 nm so với mazda6 2.5 l_premium	1	5&& 6&& 	37&& 38&& 39&& 	3	0	0	0	0
224	So sánh nhanh  Honda Brio 2020 và Hyundai i10 2020 	như_vậy honda brio có động_cơ mạnh_mẽ hơn i10	1	2&& 3&& 	8&& 	3	0	0	0	0
322	So sánh nhanh Vinfast LUX SA2.0 và Toyota Fortuner 2.8V 4x4	trang_bị_động_cơ nhỏ hơn nhưng vinfast lux sa2 . 0 cho công_suất mạnh hơn fortuner 2.8 v 4x4 tới 54 mã_lực và 10nm	1	5&& 6&& 7&& 8&& 9&& 	14&& 15&& 16&& 17&& 	3	0	0	0	0
138	So sánh Hyundai Kona 2020 và Honda HR-V 2020	trang_bị_động_cơ trên kona vượt_trội hơn với loại 1.6 l công_nghệ tăng áp , sản_sinh công_suất 175 mã_lực tại 5.500 v / p và mô - men - xoắn 256nm , mang lại khả_năng tiết_kiệm nhiên_liệu tốt hơn và vận_hành mạnh_mẽ trên nhiều cung đường	1	3&& 		3	0	0	3	0
39	Cân nhắc giữa Mazda 6 2018 và Toyota Camry 2018 cho việc phục vụ gia đình	sở_hữu động_cơ dung_tích cao hơn hiển_nhiên mazda 6 có phần thắng_thế về sức_mạnh so với động_cơ trên camry	1	7&& 8&& 	18&& 	3	0	0	0	0
39	Cân nhắc giữa Mazda 6 2018 và Toyota Camry 2018 cho việc phục vụ gia đình	tuy_nhiên , dù nếu so_sánh với bản động_cơ 2.5 l của camry thì mazda 6 vẫn có phần trội hơn	1	14&& 15&& 	7&& 8&& 9&& 10&& 11&& 12&& 	3	0	0	0	0
50	Gia đình trẻ chọn Hyundai Accent 2019 hay Honda City 2019?	hyundai_accent trang_bị_động_cơ nhỏ hơn , công_suất thấp hơn nhưng đối lại , khả_năng tiêu_hao nhiên_liệu tiết_kiệm hơn	1	1&& 		1	0	0	3	0
126	So sánh Honda City 2018 và Hyundai Accent 2018 dành cho gia đình	mức công_suất trên thua_kém khá nhiều so với honda city 2018 , do đó hyundai accent 2018 vận_hành ở mức khá , chỉ_thực_sự thua_kém khi đi trên những cung đường_trường yêu_cầu nhiều về tốc_độ và gia_tốc	1	15&& 16&& 17&& 	9&& 10&& 11&& 	1	0	0	0	0
63	Lựa chọn Toyota Yaris 2018 hay Ford Ecosport 2018 cho gia đình?	động_cơ này có mức công_suất 107 mã_lực tại 6000 vòng / phút , kém hơn so với ford ecosport 2018	1		18&& 19&& 20&& 	1	0	0	0	0
248	So sánh nhanh Honda City và KIA Rio	sử_dụng khối động_cơ 1.5 l , honda city nhỉnh hơn đối_thủ 101 phân_khối , 12 mã_lực và 10 nm nên hiển_nhiên khả_năng “ vọt ga ” của city tốt hơn rio là điều không_thể bàn_cãi	1	7&& 8&& 28&& 	31&& 	3	0	0	0	0
318	So sánh nhanh Toyota Vios và Suzuki Ciaz	với lợi_thế về dung_tích , động_cơ 2nr - fe của toyota cho thông_số hiệu_năng tốt hơn bốn xilanh từ k14b , xét xa hơn thì các thông_số này đều ở mức khá tốt và đã được cải_thiện hơn so với người tiền_nhiệm trước_đây	1	11&& 	41&& 42&& 43&& 	3	0	0	0	0
297	So sánh nhanh Mitsubishi Triton MIVEC 2017 và Chevrolet Colorado High Country 2017	ở phân khúc bán tải hiện_nay , có_lẽ khó có đối_thủ nào qua_mặt được high country về khoảng sức_mạnh nhờ việc chevrolet mang đến động_cơ duramax áp_dụng công_nghệ turbocharger biến_thiên , cung_cấp công_suất và mô - men xoắn “ khủng ” : 197 mã_lực và 500 nm	1	15&& 16&& 	2&& 3&& 4&& 5&& 6&& 	3	0	0	0	0
297	So sánh nhanh Mitsubishi Triton MIVEC 2017 và Chevrolet Colorado High Country 2017	đấu_sĩ nhật_bản không chịu_thua_kém với khả_năng vận_hành linh_hoạt ở nhiều điều_kiện đường_xá khác nhau , ở thành_phố , cao_tốc hay off - road nhờ vô - lăng trợ_lực nhẹ_nhàng , bán_kính quay_vòng 5,9 m ( nhỏ nhất phân khúc ) và bốn chế_độ gài cầu khác nhau	1	1&& 2&& 	38&& 39&& 	2	0	0	0	0
190	So sánh Mitsubishi Triton 4x4 AT và Nissan NP300 Navara VL	về mặt thông_số kỹ_thuật , navara vượt_trội nhờ trợ_lực lái thủy_lực với chế_độ kiểm_soát vòng quay động_cơ	1	6&& 		3	0	0	0	0
173	So sánh Mazda CX-5 với Hyundai SantaFe (phiên bản 5 chỗ) 2015	hyundai santafe đem lại cảm_giác mạnh_mẽ hơn do dung_tích động_cơ lớn hơn và công_suất cũng tốt hơn nhiều so với mazda cx - 5	1	1&& 2&& 	21&& 22&& 23&& 24&& 	3	0	0	0	0
118	So sánh Ford Focus và Mazda 3	như_vậy là về sức_mạnh động_cơ , mazda 3 đã bị focus bỏ lại phía sau khi công_suất cực_đại chỉ dừng lại ở con_số 155 mã_lực , khá chênh_lệch so với con_số 170 mã_lực của chiến_binh nước mỹ	1	7&& 8&& 	11&& 	1	0	0	0	0
185	So sánh Mitsubishi Pajero Sport và Ford Everest: SUV 7 chỗ, máy dầu, giá rẻ dành cho gia đình	động_cơ của everest có công_suất cao hơn và mô - men xoắn cực_đại cũng cáo và đạt được tại vòng tua sớm hơn	1	3&& 		3	0	0	0	0
117	So sánh Ford Focus RS 2016 vs Honda Civic Type R	honda civic type r 2015 được trang_bị_động_cơ turbo vtec 2.0 lít , cho công_suất 306 mã_lực , mạnh hơn so với các phiên_bản cũ	1	1&& 2&& 3&& 4&& 5&& 	22&& 23&& 24&& 	3	0	0	0	0
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	không chịu kém_cạnh , toyota_vios gr - s 2021 cũng xuất_hiện để khiến đối_thủ không " cô_đơn " với diện_mạo bớt lành_tính và trở_nên " ngầu " hơn theo một_cách rất riêng	1	5&& 6&& 7&& 8&& 9&& 	14&& 	0	3	0	0	0
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	tuy_nhiên , bước sang bản facelift , toyota_vios gr - s 2021 cho thấy sự thay_đổi để bắt kịp xu_hướng tương_tự honda city rs đã làm với thiết_kế thể_thao , phóng_khoáng hơn	1	8&& 9&& 10&& 11&& 12&& 	22&& 23&& 24&& 	0	3	0	0	0
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	khi đặt cạnh nhau , honda city rs 2021 vượt_trội hơn nhờ sở_hữu thông_số kích_thước lớn hơn đối_thủ toyota_vios gr - s	1	6&& 7&& 8&& 9&& 	19&& 20&& 21&& 22&& 	0	3	0	0	0
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	ở phần đuôi , honda city rs sở_hữu cụm đèn hậu góc_cạnh hơn vẻ hiền_lành của toyota_vios gr - s 2021	1	5&& 6&& 7&& 	17&& 18&& 19&& 20&& 21&& 	0	2	0	0	0
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	là thế_hệ mới nên honda city rs có khoang nội_thất thay_đổi gần như hoàn_toàn so với " người tiền_nhiệm " theo xu_hướng hiện_đại hơn	1	5&& 6&& 7&& 	18&& 19&& 	0	3	0	0	0
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	rõ_ràng , vô - lăng trên honda city rs hơn hẳn đối_thủ với thiết_kế dạng vát đáy , còn toyota_vios gr - s không khác_biệt so với bản thường ngoại_trừ đường chỉ khâu màu đỏ	1	7&& 8&& 9&& 	12&& 	0	3	0	0	0
383	So sánh xe Honda City RS 2021 và Toyota Vios GR-S 2021: Chọn xe sedan thể thao nào?	với chiều dài trục cơ_sở lớn , honda city rs 2021 là chiếc xe mang đến không_gian nội_thất rộng_rãi nhất cho người dùng	1	8&& 9&& 10&& 11&& 		0	3	0	0	0
220	So sánh VinFast Lux SA2.0 2021 và Kia Sorento 2021: Lựa chọn nào trong tầm giá 1,5 tỷ đồng	nhìn vào những thông_số kích_thước trên , vinfast lux sa2 . 0 đang nhỉnh hơn kia sorento về mọi chỉ_số , điều này giúp xe vạm_vỡ hơn khi nhìn từ phần thân	1	8&& 9&& 10&& 11&& 12&& 	16&& 17&& 	0	3	0	0	0
220	So sánh VinFast Lux SA2.0 2021 và Kia Sorento 2021: Lựa chọn nào trong tầm giá 1,5 tỷ đồng	dáng_vẻ bệ_vệ được thể_hiện rõ ở phía sau đuôi xe vinfast lux sa2 . 0 nhờ thông_số kích_thước chiều cao và rộng đều lớn hơn đối_thủ	1	11&& 12&& 13&& 14&& 15&& 	26&& 	0	3	0	0	0
220	So sánh VinFast Lux SA2.0 2021 và Kia Sorento 2021: Lựa chọn nào trong tầm giá 1,5 tỷ đồng	tuy_nhiên , với đội_ngũ so_sánh xe chúng_tôi , thiết_kế màn_hình xe cần thay_đổi bởi nó không thực_sự ấn_tượng như nhiều đối_thủ	1	6&& 11&& 	20&& 21&& 	0	1	0	0	0
220	So sánh VinFast Lux SA2.0 2021 và Kia Sorento 2021: Lựa chọn nào trong tầm giá 1,5 tỷ đồng	về trải nghiệm hàng ghế thứ 3 , theo cảm_nhận của chúng_tôi , kia sorento có phần rộng_rãi hơn vinfast lux sa2 . 0	1	14&& 15&& 	20&& 21&& 22&& 23&& 24&& 	0	3	0	0	0
197	So sánh Peugeot 2008 GT Line 2021 và Toyota Corolla Cross 1.8V 20201: Hơn 800 triệu chọn xe nào?	bên phía đối_diện , thay_vì nét bo tròn ở đầu xe , đuôi xe của toyota_corolla cross 1.8 v 2021 có phần góc_cạnh và cứng_cáp hơn	1	16&& 17&& 18&& 19&& 20&& 		0	3	0	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	khi đặt cạnh nhau , rõ_ràng mitsubishi xpander 2021 chiếm ưu_thế hơn đối_thủ_nhờ ngôn_ngữ thiết_kế mới đầy táo_bạo , hướng đến khách_hàng trẻ	1	7&& 8&& 9&& 		0	3	0	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	xét về thông_số kích_thước , toyota_innova tỏ ra vượt_trội hơn hẳn đối_thủ , duy chỉ chiều dài trục cơ_sở của xe ngắn hơn , điều này sẽ ảnh_hưởng lớn đến khoang nội_thất bên trong	1	6&& 	12&& 	0	3	0	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	gương xe bọc crom tương_tự đối_thủ	1		6&& 	0	2	0	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	toyota_innova 2.0 g 2021 mới nâng_cấp không thay_đổi thiết_kế so với bản cũ đã bán ở việt_nam	1	1&& 2&& 3&& 4&& 5&& 6&& 	12&& 13&& 	0	2	0	0	0
191	So sánh Mitsubishi Xpander AT 2021 và Toyota Innova 2.0G 2021: Cuộc cạnh tranh xe chạy dịch vụ tại Việt Nam	thế nhưng , mitsubishi_xpander lại có trọng_lượng nhẹ hơn innova nên khả_năng vận_hành cũng không phải là điều quá lo_ngại	1	4&& 	10&& 	0	3	0	0	0
424	So sánh xe Kia Seltos 2020 và Suzuki XL7 2020: Giải quyết bài toán hơn 600 triệu mua xe gì?	tuy_nhiên , mâm xe không ảnh_hưởng quá nhiều bởi dù_sao chiếc xe đến từ nhật_bản vẫn có khoảng sáng gầm xe tốt hơn seltos	1	11&& 12&& 13&& 14&& 15&& 	24&& 	0	3	0	0	0
424	So sánh xe Kia Seltos 2020 và Suzuki XL7 2020: Giải quyết bài toán hơn 600 triệu mua xe gì?	cụm đèn hậu của chiếc xe này dù dùng bóng led nhưng thiết_kế vẫn tương_đối đơn_điệu và giống_hệt suzuki_ertiga	1	5&& 6&& 7&& 	19&& 	0	2	0	0	0
424	So sánh xe Kia Seltos 2020 và Suzuki XL7 2020: Giải quyết bài toán hơn 600 triệu mua xe gì?	nhìn_chung , ngoại_hình của kia seltos đang cho thấy sự trẻ_trung hơn đối_thủ , nhưng công_nghệ đèn_pha led đang là điểm nhấn của suzuki xl7 tại việt_nam	1	5&& 6&& 	13&& 	0	3	0	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	khi đặt cạnh nhau , rõ_ràng hyundai tucson đang chiếm lợi_thế nhờ kích_thước lớn hơn đối_thủ baic_x55	1	7&& 8&& 	16&& 17&& 	0	3	0	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	tuy_nhiên , khi nhìn vào những thông_số kích thức cụ_thể , mẫu xe đến từ trung_quốc cũng không thua_thiệt_hơn quá nhiều	1	12&& 13&& 14&& 15&& 16&& 		0	2	0	0	0
345	So sánh xe Baic X55 và Hyundai Tucson 2021: Đại chiến xe CUV giá rẻ	bên phía đối_diện , hyundai_tucson bản mới thay_đổi với " bộ móng " tạo_hình mới_mẻ hơn , kích_thước mâm 18 inch hợp_kim đa chấu được giữ nguyên như bản cũ	1	5&& 6&& 7&& 	29&& 30&& 	0	3	0	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	đáng tiếc , bộ mâm xe kích_thước nhỏ chỉ 14 inch thua_thiệt so với các đối_thủ cùng phân khúc	1	6&& 	15&& 16&& 17&& 18&& 19&& 	0	1	0	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	đặc_biệt , đường gân nổi của city rõ nét hơn khá nhiều so với đối_thủ và đặt ngay trên tay nắm cửa giúp gia_tăng hiệu_ứng chiều cao cho người nhìn	1	7&& 	15&& 	0	3	0	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	khi đặt nội_thất 2 mẫu xe này cạnh nhau , rõ_ràng kia soluto đang thua_thiệt_hơn khá nhiều với không_gian tương_đối nghèo_nàn , các chi_tiết hoàn_thiện của mẫu xe này đậm chất bình_dân với nhựa cứng , điều hòa_cơ khá thô	1	12&& 13&& 		0	1	0	0	0
431	So sánh xe Kia Soluto và Honda City 2021: Giá bán quyết định tất cả?	xét về tính thẩm_mỹ , màn_hình xe city cũng được thiết_kế ấn_tượng hơn soluto	1	8&& 	14&& 	0	3	0	0	0
403	So sánh xe Hyundai Kona 2020 và Ford EcoSport 2020: Lựa chọn nào ngoài Kia Seltos?	xét về kích_thước , hyundai kona đang chiếm ưu_thế hơn khi ở những thông_số chiều dài , rộng , trục cơ_sở đều ấn_tượng hơn đối_thủ đến từ mỹ	1	5&& 6&& 	25&& 26&& 27&& 28&& 	0	3	0	0	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	các thông_số kích_thước của mg zs 2021 và ford ecosport khá tương_đồng	1	5&& 6&& 7&& 	9&& 10&& 	0	2	0	0	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	ford ecosport 2021 không thay_đổi phần thân so với đời cũ , vẫn còn đó gương chiếu hậu chỉnh / gập điện kết_hợp báo rẽ dạng bóng thường	1	1&& 2&& 3&& 	10&& 11&& 	0	2	0	0	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	bộ mâm dạng cánh hoa 17 inch được giữ nguyên từ " người tiền_nhiệm "	1		13&& 14&& 	0	2	0	0	0
442	So sánh xe MG ZS 2021 và Ford EcoSport 2021: "Tân binh" đủ sức thay thế "cựu vương"	không dừng lại ở phần ngoại_hình mới , mg zs 2021 đã biết cách lấy_lòng người dùng với khoang lái hiện_đại hơn	1	9&& 10&& 11&& 		0	3	0	0	0
