sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
488	none	"xin phép "" tuýt còi "" toyota_avanza 2019 trong cuộc_chơi với mitsubishi_xpander 2019 , bởi nói 1 cách công_tâm thì thật_sự avanza không có cửa để đấu"	0							
458	none	không đi theo phong_cách truyền_thống , honda accord 2020 được nhà sản_xuất đến từ xứ_sở mặt_trời mọc hướng đến thiết_kế thể_thao với phần đuôi xe hạ thấp kiểu coupe	0							
547	none	vios lần đầu ra_mắt nước ta từ tháng 8 / 2003 , ngay lập_tức đã gây được thiện_cảm với người dùng nhờ thiết_kế đơn_giản , bền_bỉ và tiết_kiệm nhiên_liệu	0							
64	none	tuy_nhiên , bản 2.0 at đặc_biệt của hyundai_kona lại được trang_bị bóng led cho cụm đèn_pha	0							
374	none	nếu lựa_chọn honda cr - v , người dùng sẽ có ghế_ngồi với cấu_hình 5 + 2 thì sang đến baic beijing x7 2020 , xe chỉ có 5 chỗ ngồi	0							
342	none	còn bmw x2 lại sở_hữu các trang_bị bảo_đảm như tính_năng gọi khẩn_cấp khi xảy ra va_chạm , cảnh_báo tai_nạn , kiểm_soát ổn_định chủ_động , kiểm_soát phanh góc , ga tự_động , cân_bằng điện_tử , kiểm_soát lực kéo tự_động , kiểm_soát áp_suất lốp , ghế an_toàn isofix dành cho trẻ_em	0							
27	none	khoang cabin của lexus lx570 sang_trọng và đẳng_cấp với hàng_loạt chi_tiết bọc da , ốp gỗ cao_cấp	0							
578	none	kia morning s 2018 mang đến những trải nghiệm thú_vị với hệ_thống giải_trí khá đa_dạng được hiển_thị qua màn_hình 7inch và dàn âm_thanh 4 loa cùng không_gian xe thoáng_đãng nhờ hệ_thống điều hòa_tự_động	0							
288	none	là 2 mẫu xe thuộc phân khúc bình_dân , mitsubishi attrage cvt 2020 và kia soluto at deluxe sở_hữu loạt trang_bị ở mức đủ dùng nhưng vẫn hiện_đại như : vô_lăng tích_hợp các nút bấm đa chức_năng , ghế_ngồi bọc da , màn_hình cho hệ_thống thông_tin giải_trí kích_thước 7 inch	0							
102	none	năm 2003 , suzuki vitara được phân_phối tại nước ta dưới dạng xe lắp_ráp , đến năm 2011 , suzuki việt_nam quyết_định nhập_khẩu mẫu suv 5 chỗ này từ thị_trường hungary ( châu âu )	0							
522	none	chúng_ta sẽ khó có_thể cảm_nhận được những khoảng hẫng hay lạc_lõng của toyota_corolla altis 2020 khi đánh lái	0							
501	none	cũng bởi đi theo đường suv off - road nên everest có thêm hệ_thống kiểm_soát đường địa_hình	0							
440	none	ngoài_ra , phong_cách ấn_tượng trên mg hs còn đến từ cửa gió điều_hoà dạng tuabin máy_bay , cụm điều_khiển trung_tâm được chế tác từ vật_liệu da mang đến vẻ cao_cấp cho người dùng	0							
560	none	còn với mazda 6 premium 2.5 , thiết_kế thân xe lại tập_trung theo hướng cơ_bắp , thể_thao , năng_động với những đường uốn_lượn xung_quanh phần lốp trước và sau	0							
462	none	lưới tản_nhiệt của có nhiều thanh crôm sáng chạy ngang , nối_liền 2 đèn_pha	0							
28	none	với hệ dẫn_động bốn bánh toàn thời_gian , những con_số này là 9,4 - 7,3 lít / 100km	0							
91	none	nếu nhìn vào cách bố_trí cabin thì chắc_chắn ai cũng phải dành lời khen cho triton	0							
1	none	cỗ máy này cho công_suất tối_đa 138 mã_lực và mô - men xoắn tối_đa 175 nm	0							
331	none	trong năm 2020 , cả hai dòng này vẫn duy_trì vị_trí bán_chạy nhất nhì trong phân khúc sedan hạng c	0							
251	none	ngoài_ra , hộp_số 4 cấp cũng chuyển thành hộp_số vô cấp cvt	0							
350	none	các chi_tiết trên xe đối_xứng với nhau với giữa là màn_hình cảm_ứng đa chức_năng , các cụm nút bấm khá dễ dùng , hợp_lí	0							
427	none	kia seltos premium đời_mới được trang_bị bộ mâm hình chữ y_kích_thước 215 / 60r17	0							
472	none	khi mercedes - benz c 180 được trang_bị hệ_thống âm_thanh là loại thường thì c 200 exclusive 2020 sẽ mang đến trải nghiệm thú_vị cùng hệ_thống 13 loa burmester ® 13 loa , công_suất 590w	0							
444	none	oto . com . vn cho rằng , khách hành từ độ tuổi 35 + thì có_lẽ sẽ hài_lòng hơn với honda_jazz , trong khi khách_hàng tuổi từ 25 - 30 thì sẽ ưa_thích mazda 2 hơn	0							
264	none	về thiết_kế , honda cr - v chọn phong_cách cơ_bắp , nam_tính với nhiều đường gân dập nổi chạy dọc thân xe , vòm bánh mở_rộng	0							
553	none	vinfast lux sa2 . 0 2019 đi theo phong_cách sang_trọng , trang_nhã với khá nhiều chất_liệu đắt tiền như nhôm , gỗ , da	0							
161	none	các tính_năng khác như điều hòa ba vùng độc_lập , hốc gió phụ dành cho hai hàng ghế sau , nút bấm khởi_động cùng chìa_khóa thông_minh đều được trang_bị trên cả 2 mẫu xe	0							
275	none	: mẫu suv hạng sang này được chia thành 3 phiên_bản động_cơ : đầu_tiên là động_cơ xăng v6 3,0 lít sản_sinh 280 mã_lực , thứ 2 là động_cơ_diesel 3.0 tdi tiết kiện nhiên_liệu với 240 mã_lực	0							
536	none	điều này tác_động rất nhiều vào quyết_định lựa_chọn của mỗi khách_hàng	0							
213	none	hệ_thống điều_hoà tự_động làm lạnh khá nhanh	0							
476	none	tay_lái này vẫn hiện_đại với chất_liệu da , phím bấm cảm_ứng được tích_hợp thể_hiện sự tinh_tế	0							
588	none	phía dưới là thiết_kế hốc gió đèn sương_mù kiểu mới	0							
489	none	kia rondo ghi_điểm nhờ sở_hữu hệ_thống ghế_ngồi bọc da và được trang_bị hệ_thống lọc khí bằng ion , điều_hoà tự_động 2 vùng	0							
236	none	trong khi mitsubishi cũng chỉ bán ra 391 xe , giảm 33,5 %	0							
525	none	chi_tiết này sẽ giúp gia_tăng tính thể_thao , trẻ_trung cho mẫu cuv của honda	0							
85	none	mitsubishi xpander 2018 có 4 màu là trắng , đen , bạc , nâu	0							
441	none	nhìn_chung , xét về ngoại_hình , rõ_ràng mg zs 2020 đang được đánh_giá cao hơn với nét thiết_kế châu âu cùng những công_nghệ đèn trước / sau đều tiên_tiến hơn ford ecosport 2020	0							
425	none	và để tạo hiệu_ứng liền mạch cho phần này , thương_hiệu hàn_quốc còn sử_dụng dải_crom trang_trí bắt_mắt	0							
589	none	toyoya vios g cvt 2019 và mazda 2 sedan 2019 đều sử_dụng ghế_ngồi bọc da , giúp người dùng thoải_mái hơn trên mọi cung đường	0							
316	none	hệ_thống âm_thanh 4 loa cánh , cắt 2 loa treble	0							
578	none	tuy_nhiên có 1 điểm trừ đó là để có_thể mở cốp khoang hành_lý , tài_xế phải bấm chốt ở vị_trí ghế lái thay_vì mở bằng tay nắm cửa dễ_dàng như trên các mẫu xe trong cùng phân khúc là kia_morning hay hyundai_grand_i10	0							
272	none	nhìn_chung , cả morning và i10 đều đáp_ứng nhu_cầu di_chuyển trong nội thị cho những người mua xe lần đầu , kinh_doanh vận_tải . .	0							
442	none	khi bước lên vị_trí lái của mg zs 2021 , mẫu xe này có tầm quan_sát phía trước tương_đối tốt	0							
206	none	ưu_điểm : kiểu_dáng năng_động , thể_thao , động_cơ công_nghệ skyactiv tiên_tiến	0							
219	none	cặp gương chiếu hậu cũng là một điểm nhấn cho xe , có tích_hợp chức_năng tự_động quay xuống khi tài_xế gài số lùi	0							
120	none	một điểm khác_biệt nữa là ford ranger wildtrak sử_dụng hệ_thống trợ_lực lái điện , giúp các tình_huống lái_xe trong phố dễ_chịu , điều_khiển nhẹ_nhàng hơn	0							
536	none	riêng hàng ghế cuối_cùng có_thể gấp sang hai bên để tăng không_gian chứa_đồ	0							
108	none	với tầm giá bán dưới 600 triệu đồng , nếu khách_hàng là những người trẻ , yêu công_nghệ , thích sự hiện_đại thì hyundai accent 2018 phiên_bản 1.4 at đặc_biệt là mẫu xe bạn cần	0							
433	none	kia sorento cũng thiết_kế thêm hàng thứ 3 dành cho trẻ_em , đi kèm 1 cửa_sổ trời panorama sử_dụng sợi carbon gia_cố nhựa	0							
484	none	không chỉ vậy , toyota_hilux adventure 2020 được trang_bị hàng_loạt tiện_nghi khác như cửa_kính 1 chạm tất_cả vị_trí , chìa_khóa thông_minh & khởi_động bằng nút bấm , khóa cửa điện từ xa , hệ_thống định_vị gps , ga tự_động , điều hòa tự_động và có cửa gió hàng ghế sau , .	0							
215	none	vô_lăng kia soluto mt deluxe hiện_đại và sang_trọng hơn với chất_liệu bọc da , tích_hợp thêm điều_khiển âm_thanh , đàm_thoại rảnh tay	0							
299	none	colorado đậm chất mỹ với những đường_nét mạnh_mẽ , lịch_lãm với nhiều chi_tiết được trau_chuốt	0							
323	none	trong khi đó , honda accord có thiết_kế đẹp , khả_năng vận_hành ấn_tượng , nhưng giá bán lại không dành cho số đông	0							
118	none	hệ_thống lái và xử_lý của xe khá tốt , khi được thử_thách trên những mặt_đường xấu thì hệ_thống treo không gây ra bất_cứ trở_ngại nào trong quá_trình giảm_chấn	0							
538	none	cả 2 mẫu xe bán tải cỡ trung này sẽ có khả_năng chuyên_chở dưới 950 kg	0							
62	none	"mẫu suv hướng đến nhóm tiêu_dùng thực_dụng , thích "" ăn chắc mặc bền """	0							
156	none	trên i10 , khối động_cơ này sản_sinh công_suất 87 mã_lực tại 6.000 vòng / phút , momen xoắn cực_đại 120 nm ở 4.000 vòng / phút , hộp_số tự_động 4 cấp hoặc số sàn 5 cấp	0							
478	none	hyundai dành cho tucson tính_năng đóng / mở cốp điện đã duy_trì từ phiên_bản cũ	0							
555	none	tăng_tốc chậm và di_chuyển trên cao_tốc một_cách mơ_hồ là những gì chuyên_gia	0							
18	none	mazda 3 phiên_bản 2.0 được trang_bị khối động_cơ skyactiv - g 2.0 l cho công_suất tối_đa 153 mã_lực và mô men xoắn cực_đại 200 nm , đi kèm hộp_số tự_động 6 cấp	0							
405	none	ghế trên xe đều là ghế chỉnh điện , với hàng ghế thứ 2 có_thể trượt và gập 1 chạm tỉ_lệ 60 : 40	0							
364	none	mẫu xe của thương_hiệu nhật_bản ra_mắt đã khá lâu nên hệ_thống đèn xe được thiết_kế nhìn_chung đơn_giản , bình_dân và theo nhiều người dùng bền_dáng	0							
131	none	về tùy_chọn màu ngoại_thất , kia cerato 2.0 premium có đến 8 tùy_chọn , trong đó màu phổ_biến nhất là đỏ và trắng	0							
358	none	đây là một trong những yếu điểm lớn nhất mà toyota_fortuner bản facelift tiếp_theo cần được nhà sản_xuất khắc_phục	0							
588	none	lưới tản_nhiệt của xe khá hầm_hố và rắn_rỏi , đi kèm đèn trước halogen projector / hid cũng tự_động bật và điều_chỉnh góc chiếu , đi kèm đèn led ban_ngày	0							
477	none	cả hai đều là mẫu xe dẫn_động bánh trước	0							
294	none	cốp mở điện	0							
548	none	những trang_bị an_toàn trên toyota_wigo 2020 gồm : hệ_thống chống bó cứng phanh , hệ_thống phân_phối lực phanh điện_tử , camera lùi , cảm_biến hỗ_trợ đỗ xe sau , 2 túi khí . .	0							
15	none	bù lại , tucson vẫn được đánh_giá cao mà khả_năng bám đường , giữ thăng_bằng và đầm xe	0							
340	none	cản sau được trang_trí bằng một thanh mạ crom uốn_lượn kết_nối hai ống_xả	0							
576	none	cả 2 mẫu xe đều có sẵn các tính_năng cơ_bản như aux / usb / bluetooth , theo_dõi radio am / fm , cổng usd , 6 loa , điều hòa tự_động 2 vùng độc_lập , cửa gió hàng ghế sau , nút bấm khởi_động , gương chống chói tự_động	0							
168	none	ngoài_ra , ống_xả kép được thiết_kế cạnh nhau kết_hợp với đó là cụm đèn xi_nhan và phản_quang hiện_đại hơn	0							
441	none	ngoài_ra , hàng ghế sau dù rộng_rãi cần_thiết nhưng mg zs lại không trang_bị bệ tỳ tay trung_tâm , một trong những khiếm_khuyết rất lớn đến từ thương_hiệu được phân_phối bởi tan_chong	0							
526	none	chưa hết , hàng ghế này có_thể gập 60 : 40 , ngả_lưng ghế và cửa gió được trang_bị hàng ghế sau	0							
60	none	các cửa gió điều hòa đa_giác độc_đáo đặt trên màn_hình trung_tâm với hệ_thống nút bấm được sắp_xếp khá gọn_gàng , dễ sử_dụng	0							
49	none	nhìn từ phía sau , kia cerato thu_hút với ống_xả đôi và ốp cản sau thể_thao cùng cụm đèn hậu gắn bóng led nổi_bật	0							
546	none	tại việt_nam , toyota_vios là cái tên đã quá quen_thuộc với người tiêu_dùng	0							
493	none	với việc nâng đời màn_hình lên 7 inch , có_lẽ người dùng sẽ từ_bỏ suy_nghĩ đổi màn_hình android cho mitsubishi xpander 2020 như đời cũ	0							
53	none	gương chiếu hậu ngoài của cả 2 đều có màu chung với thân xe , thuộc dòng chỉnh gập điện	0							
479	none	phía sau xe cũng có một_số chi_tiết đáng chủ_ý như ống_xả mạ crôm kết_hợp thiết_kế cản sau hấp_dẫn	0							
484	none	đặc_biệt , hilux còn sở_hữu dàn âm_thanh jbl 9 loa cao_cấp	0							
415	none	"thực_tế , cả toyota_innova 2014 và kia carens 2012 đều có những điểm "" ăn_thua "" nhau"	0							
534	none	không_gian nội_thất trên toyota_fortuner_legender và ford everest titanium mới nâng_cấp tại việt_nam đều không có sự đổi_mới về tổng_thể	0							
482	none	người dùng có_thể tùy_chỉnh các chế_độ hiển_thị , ưu_tiên vòng tua hoặc tốc_độ	0							
16	none	theo đánh_giá của chúng_tôi , cả 2 mẫu xe này còn thiếu một điểm đang hút khách_hàng việt là ống_xả lộ_thiên kèm bọc crom	0							
42	none	toyota_wigo 2019 có 6 màu sơn ngoại_thất : vinfast fadil 2019 có 5 màu sơn ngoại_thất : thiết_kế đầu xe của vinfast fadil 2019 khá ấn_tượng , với việc phân_bổ tỷ_lệ giữa các chi_tiết hợp_lý và mang đến tổng_thể hài_hòa	0							
552	none	ở phiên_bản mới , mẫu suv bán_chạy nhất của toyota còn có những tiện_nghi khác như điều hòa tự_động , tính_năng đá cốp mới , ghế trước chỉnh điện , nút bấm khởi_động & chìa_khóa thông_minh , kính cửa 1 chạm . .	0							
431	none	những trang_bị tiêu_chuẩn xuất_hiện trên chiếc xe đến từ hàn_quốc này gồm camera / cảm_biến lùi , mở cốp từ xa bằng chìa_khóa	0							
395	none	khu_vực trung_tâm tích_hợp màn_hình cảm_ứng 7 inch khá bắt_mắt	0							
290	none	tuy_nhiên cả 2 đều có chung thông_số về chiều dài cơ_sở nên đảm_bảo mang lại một không_gian nội_thất với độ rộng_rãi tương_tự	0							
525	none	theo trải nghiệm thực_tế của chúng_tôi , toyota_corolla cross 2020 là mẫu xe mang đến cảm_giác lái tốt bậc nhất của thương_hiệu nhật_bản tại việt_nam	0							
408	none	dù_vậy , hyundai santafe cũng có trang_bị khá đầy_đủ với hệ_thống start / stop , điều hòa tự_động 2 vùng và cửa_sổ trời	0							
115	none	trong khi ecosport đều trang_bị kiểu động_cơ 1.5 l_duratec , dohc 16 van , ti – vct , sản_sinh công_suất cực_đại chỉ 110 mã_lực tại 6300 vòng / phút va momen xoắn 140 nm tại 4400 vòng / phút	0							
225	none	độ rộng_rãi của không_gian hành_khách luôn là yếu_tố quan_tâm hàng_đầu khi chọn mua xe	0							
407	none	về thân xe , xung_quanh hông , phía sau và 2 cửa đều có các đường gân	0							
487	none	có_thể nói , cả mitsubishi_xpander 2019 lẫn suzuki_ertiga 2019 đều là mẫu xe thích_hợp cho việc di_chuyển trong nội_đô	0							
71	none	có_thể nói rằng , nếu_như khách_hàng thích nghe nhạc để thư giãn trên các quãng đường dài thì solati hoàn_toàn hơn hẳn	0							
534	none	công_nghệ đèn full led cũng xuất_hiện trên phiên_bản cao_cấp nhất này với đầy_đủ tính_năng như hiện_đại	0							
123	none	công_suất cực_đại 155 hp tại 6000 vòng / phút , momen xoắn cực_đại 240 nm tại 1400 vòng / phút	0							
425	none	riêng với mg zs 2020 người dùng sẽ được trải nghiệm tính_năng sấy gương bên cạnh tính_năng chỉnh / gập điện , kèm với đó là xi - nhan led quen_thuộc trên gương chiếu hậu	0							
296	none	ở bảng tablo , triton mới sử_dụng các đường_nét mượt_mà đầy phóng_khoáng , kết_hợp_chất nhựa cứng và phủ nhũ bạc giúp nội không_gian trở_nên trang_nhã hơn	0							
535	none	hơn_nữa , màn_hình giải_trí này còn được tích_hợp hệ_thống dẫn đường vietmap và có_thể kết_nối usb / aux / bluetooth	0							
19	none	với hệ dẫn_động 4 bánh toàn thời_gian , giá cao hơn 1.350 usd ( 30 triệu đồng ) , con_số trên tăng lên 9,4 – 7,4 l / 100km	0							
196	none	thân xe của nissan terra vẫn đi theo phong_cách đồ_sộ nhưng vẫn uyển_chuyển với khá nhiều đường dập nổi cơ_bắp , trong khi đó fortuner lại đậm chất nam_tính với các điểm nhấn khắp thân xe , thậm_chí trông còn có vẻ rất hầm_hố	0							
426	none	hyundai kona 2020 sử_dụng động_cơ gamma 1.6 t - gdi turbo cho công_suất đến 177 mã_lực tại 5.500 vòng / phút và 265 nm mô - men xoắn khi vòng quay đạt 1.500 ~ 4.500 vòng / phút	0							
529	none	trong khi đó , toyota_fortuner thể_hiện rõ sự sang_trọng ngay phần đầu xe với các chi_tiết được thiết_kế hài_hòa	0							
573	none	có_thể thấy động_cơ của i10 có công_suất và moment xoắn cao hơn ở cùng mức tua máy , cho khả_năng vận_hành mạnh_mẽ , tăng_tốc tốt hơn	0							
552	none	vô - lăng xe fortuner legender được giữ nguyên về mặt thiết_kế , nhưng giờ_đây đã có thêm một_số tính_năng như cảnh_báo chệch làn_đường , cảnh_báo va_chạm phía trước và ga tự_động thích_ứng	0							
79	none	ngoài_ra , đèn_chiếu hậu trên kona có thêm tùy_chọn sấy tự_động hiếm có	0							
374	none	đặc_biệt , hệ_thống ga tự_động thích_ứng , hỗ_trợ giữ làn_đường cũng được tích_hợp giúp người lái dễ_dàng làm_chủ chiếc xe hơn	0							
403	none	kể từ lần nâng_cấp gần nhất , ford ecosport đến nay vẫn chưa xuất_hiện thêm những điểm mới ở khoang cabin	0							
499	none	dù_vậy , nhược_điểm lớn nhất của mẫu xe nissan là giá bán khá chát và công_suất chưa cao	0							
200	none	vô_lăng suzuki_ertiga_sport khá mâu_thuẫn với kiểu đáy bằng d - cut thể_thao nhưng bọc da , trong khi được bọc da và ốp giả gỗ sang_trọng	0							
491	none	"một chi_tiết rất quan_trọng mà suzuki xl7 là xe được trang_bị tính_năng "" o / d off "" tích_hợp ngay trên cần số"	0							
42	none	thực_tế , ngoài toyota_wigo , hyundai grand i10 và các đại_diện nổi_bật khác trong phân khúc xe hạng a cũng phải thật_sự cẩn_trọng với sự xuất_hiện của mẫu xe ô_tô mang thương_hiệu việt_nam - vinfast fadil 2019	0							
196	none	về thân xe , fortuner và terra đều có sẵn gương chiếu hậu chỉnh gập điện , gắn báo rẽ	0							
516	none	mặc_dù các tính_năng an_toàn của camry 2.5 q được giới cho rằng tương_đối đầy_đủ nhưng khi đặt cạnh các trang_bị theo tiêu_chuẩn châu âu của peugeot 508 thì vẫn không_thể bì kịp	0							
86	none	tuy_nhiên kia chơi hẳn 1 bộ lốp cao_cấp continental contact mc5 215 / 45 và gương sấy điện	0							
417	none	cả 2 mẫu xe cùng lắp_đặt điều_hoà tự_động 1 vùng cơ_bản dành cho xe hạng a , tuy_nhiên cũng đủ để làm mát cho không_gian nhỏ trong ngày hè oi_bức	0							
32	none	"đặc_biệt , fadil lại là một mẫu xe ô_tô do chính thương_hiệu việt_sản_xuất , phù_hợp với khẩu_hiệu "" ưu_tiên dùng hàng việt "" trên thị_trường nhiều năm gần đây"	0							
426	none	trong khi đó , hyundai_kona lại có cụm đèn hậu nhỏ và thiết_kế khá đơn_giản dạng led	0							
220	none	trong phân khúc suv 7 chỗ tầm 1,5 tỷ đồng tại việt_nam hiện_nay , có rất nhiều cái tên đáp_ứng được những tiêu_chí trên	0							
212	none	ghế_ngồi trên kia sonet 1.5 deluxe cho cảm_giác sang_trọng hơn với chất_liệu bọc da	0							
165	none	cả hai mẫu suv đầu_bảng đều có phần đuôi xe được thiết_kế đồ_sộ , vuông_vức và cơ_bắp	0							
467	none	chưa kể , mẫu xe nhà mazda cũng cho phép người dùng tùy_chọn hệ dẫn_động hai cầu , ăn_đứt hệ dẫn_động cầu trước của cr - v	0							
289	none	trong khi đó , đèn_pha , đèn hậu của vios chỉ là halogen và bóng thông_thường	0							
443	none	còn với chế_độ sport , tài_xế sẽ cảm_nhận rõ nét sự phấn_khích mà seltos mang lợi với động_cơ 1.4 l_turbo	0							
220	none	với vinfast lux sa2 . 0 2021 , mẫu xe này có phong_cách tiệm cận xe sang , điểm mạnh đến từ thương_hiệu cũng không_thể bỏ_qua	0							
538	none	"trong khi đó , ford ranger wildtrak 2020 cũng là phiên_bản nhận nâng_cấp của hãng xe mỹ từ đầu năm để giúp chiếc "" vua bán tải "" tại việt_nam duy_trì thế thượng_phong"	0							
8	none	về ngoại_thất , chevrolet_spark mang đậm_thiết của xe mỹ với các đường gân mạnh_mẽ , đầu xe lắp 1 cụm lưới tản_nhiệt cỡ lớn có 2 tầng , viền mạ crôm_họa tiết tổ ong đen mờ ở trong	0							
457	none	trong các thử_nghiệm an_toàn của iihs , cả 2 xe đều đạt được điểm tốt trên tất_cả các danh_mục kiểm_tra gồm va_chạm trước , va_chạm hông , va_chạm từ trên mái xe và trên phần tựa đầu ghế	0							
307	none	cả hai mẫu xe đều chuyển sang nhập_khẩu thái_lan thay_vì lắp_ráp trong nước như trước_đây	0							
396	none	tương_tự accent , khu_vực hộp_số trên vios 2021 cũng giữ nguyên thiết_kế cũ , cần số được thiết_kế gọn_gàng và được bố_trí vừa tầm với của người lái	0							
494	none	"trên vô - lăng , mitsubishi xpander cross vẫn được "" bê nguyên "" từ xpander sang với thiết_kế 3 chấu bọc nhựa mềm và tích_hợp nhiều phím bấm chức_năng và hữu_ích nhất có_lẽ vẫn là hệ_thống ga tự_động"	0							
219	none	trong khi đó , mẫu xe hạng d của mazda đã khẳng_định được thương_hiệu trong thời_gian dài cũng như đang được ưa_chuộng tại việt_nam	0							
520	none	về ngoại_thất , renault talisman sử_dụng ngôn_ngữ thiết_kế kiểu mới , khá nam_tính nhưng vẫn có nét uyển_chuyển	0							
241	none	nếu_như accord hướng đến những khách_hàng đứng_tuổi , chững_chạc và điềm_đạm hơn với những đường_nét có phần rắn_rỏi , dứt_khoát và sang_trọng , thì mazda6 lại sở_hữu_vẻ tinh_tế , trẻ_trung và mềm_mại hơn	0							
450	none	mazda 3 2018 và cx - 5 2018 đều sở_hữu nhiều trang_bị tiện_ích đến thương_hiệu nhật	0							
281	none	hai xe đều được trang_bị 3 tựa đầu có_thể điều_chỉnh độ cao , bệ tỳ tay tích_hợp hộc chứa_cốc , giúp hành_khách không bị mệt_mỏi lúc đi xa	0							
567	none	"tuy_nhiên , điểm trừ khá lớn ở honda city là chỉ toàn dùng bóng halogen trong khi rio giá rẻ mà "" chơi "" hẳn bóng led"	0							
55	none	về trải nghiệm sức_mạnh động_cơ , mitsubishi_xpander đủ để đáp những nhu_cầu vận_hành hàng ngày của khách_hàng	0							
128	none	hiện_tại , kia cerato đang bán ra trên thị_trường là phiên_bản mới cập_nhật vào cuối năm 2018 và cũng chỉ mới bắt_đầu giao xe từ tháng 1 / 2019	0							
400	none	nói về attrage , mẫu xe nhật_trước_nay không có nhiều danh_tiếng nhưng lại ghi_điểm ở không_gian rộng_rãi và độ bền cao , bất_chấp trang_bị và thiết_kế có phần hơi lỗi_thời	0							
393	none	do đó , rất khó có_thể chỉ ra xe nào đẹp , xe nào xấu	0							
371	none	trong khi đó thì cr - v sử_dụng hộp_số vô cấp cvt , tuy_nhiên tiếng rất ồn và đôi lúc không nhạy	0							
47	none	trong khi đó , phần đuôi xe của mazda3 2.0 l 2018 lại được thiết_kế nhẹ_nhàng , mang cảm_giác thanh_thoát , thanh_lịch	0							
249	none	thể_tích khoang chứa đồ của city lên đến 536 lít trong khi con_số này trên mazda 2 chỉ 440 lít	0							
268	none	tuy_nhiên , mazda cx - 5 2.0 l_luxury cho khả_năng vận_hành êm_ái hơn với hệ_thống kiểm_soát gia_tốc gvc và tiết_kiệm nhiên_liệu với công_nghệ ngắt / khởi_động lại động_cơ i - stop	0							
1	none	điểm cộng của mẫu xe đến từ nhật_bản là khi người dùng sẽ được sử_dụng đến 4 cảm_biến sau , còn với seltos chỉ là 2	0							
131	none	"với honda_civic , các chi_tiết lại được thiết_kế nối_liền với nhau , cụm đèn_pha kết_hợp với mặt ca lăng_mạ chrom tạo thành tổng_thể “ đôi cánh vững_chãi "" - solid_wing_face , đặc_điểm nhận_diện thương_hiệu mới của honda"	0							
237	none	mặc_dù_vậy , ford everest 2021 vẫn được đánh_giá cao về công_nghệ động_cơ cũng như trang_bị hộp_số tự_động 10 cấp khá hiện_đại	0							
434	none	khi , người_ta nhận thấy một điều rằng hai mẫu xe đến từ hàn_quốc này rất đặc_biệt	0							
357	none	"ở phía đối_thủ kia sorento 2015 , chiếc xe được mệnh_danh là "" người đàn_ông trên đường "" quả_nhiên khiến khách_hàng choáng_ngợp về độ thể_thao và nam_tính"	0							
424	none	trong khi kia seltos có cấu_hình 5 chỗ của một chiếc suv đô_thị truyền_thống thì suzuki xl7 mang đến cho người dùng 7 chỗ ngồi	0							
448	none	ngoài_ra , một điểm cộng lực lớn trên focus chính là khả_năng tiết_kiệm tới 20 % nhiên_liệu và xả thải giảm 15 % đến từ hệ_thống động_cơ ecoboots	0							
111	none	nếu muốn tiết_kiệm hơn và không khắc khe về yếu_tố ngoại_hình thì triton là một lựa_chọn hợp_lý , xe phù_hợp với các đối_tượng lứa tuổi trung_niên	0							
492	none	ngoại_hình của mitsubishi xpander 2020 được hình_thành từ những quy_tắc chung của ngôn_ngữ thiết_kế dynamic shield vốn là nét đặc_trưng của các dòng xe mang thương_hiệu mitsubishi nên chúng_ta dễ_dàng cảm_nhận những đường_nét thể_thao , góc_cạnh và sắc_sảo	0							
552	none	tuy_nhiên , với khoảng sáng gầm quá lớn , chiếc xe này vẫn mang đến cảm_giác chòng_chành khi vào cua , đây là nhược_điểm dễ cảm_nhận từ fortuner đời cũ	0							
456	none	tuy_nhiên , cả 2 mẫu xe đều có khá nhiều ưu khuyết	0							
550	none	vinfast fadil có kích_thước dài x rộng x cao lần_lượt là 3.676 x 1.632 x 1.495 mm và chiều dài cơ_sở 2.385 mm	0							
241	none	2 mẫu xe có chiều dài trục cơ_sở bằng nhau ( 2.830 mm ) , tuy_nhiên kích_thước tổng_thể của accrod dài hơn 36 mm và rộng hơn 22mm nên khi đặt cạnh nhau , accrord trông sẽ bề_thế hơn đôi_chút	0							
490	none	động_cơ dung_tích 1.5 l , 4 xy - lanh , dohc hiện_hành vẫn được đánh_giá tốt trên mitsubishi xpander 2020 , do đó , hãng xe nhật_bản chưa nâng_cấp phần này	0							
445	none	mazda 2 2019 bản nâng_cấp có nhiều sự thay_đổi lớn về nội_thất	0							
580	none	với kết_cấu khung gầm cao giúp cho yaris di_chuyển khá êm_ái , mượt_mà và ổn_định	0							
542	none	ở đầu xe , avanza quả_thực là toyota_innova thu nhỏ với lưới tản_nhiệt mạ crôm , cụm đèn trước halogen khá lớn , đèn sương_mù lồi nhẹ cho cảm_giác sang_trọng và khỏe_khoắn	0							
547	none	các trang đều chỉ ra bất_lợi của cả 2 mẫu xe nhật là khả_năng cách_âm	0							
119	none	2 mẫu xe đều lắp_đặt mâm xe 18 inch đa chấu , hợp với vóc_dáng đồ_sộ	0							
500	none	chiếc xe được đánh_giá là dễ kiểm_soát khi đi_ở tốc_độ thấp , đặc_biệt là khi dừng hẳn chân phanh , thậm_chí lực phanh của xe cũng được đánh_giá là rất vừa_vặn	0							
