sentence_idx	title	sentence	CSI	subject	object	sức mạnh	thiết kế	giá	tính năng	an toàn
572	Với 350 triệu, nên mua Toyota Wigo và Chevrolet Spark cho "hời"?	với tuổi_đời lớn hơn , chevrolet spark lt đã có được sự tin_tưởng từ người tiêu_dùng việt , với khả_năng vận_hành ổn_định và mức giá tương_đối tốt	1			0	0	3	0	0
470	So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng	xét về kích_thước tổng_thể , toyota vios 2018 lớn hơn mazda2	1			0	3	0	0	0
470	So sánh xe Mazda2 2018 và Toyota Vios 2018 có giá bán dưới 600 triệu đồng	sedan mazda chỉ nhỉnh hơn đối_thủ về chiều dài trục cơ_sở và khoảng sáng gầm xe	1			0	3	0	0	0
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	so với thế_hệ 5 , nissan_altima 2019 thế_hệ 6 đã có sự thay_đổi về kích_thước xe với thân xe dài , rộng hơn một khoảng hơn 6cm	1			0	3	0	0	0
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	nhìn_chung , so_sánh xe nissan_altima 2019 và honda accord 2018 về thiết_kế ngoại_thất , cán_cân có vẻ nghiêng về đại_diện sừng_sỏ ' lâu năm ' của phân khúc sedan hạng trung - honda accord 2018	1			0	3	0	0	0
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	bằng việc thay_đổi kích_thước xe như hạ chiều cao , tăng chiều dài và chiều rộng so với bản cũ , altima 2019 sở_hữu không_gian xe thoáng_đãng với tầm nhìn phía trước được mở_rộng	1			0	3	0	0	0
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	điểm_trừ của khoang cabin xe altima thế_hệ mới_đó chính là việc không thống_nhất sử_dụng chất_liệu cho nội_thất , khiến cho không_gian xe kém sang hơn so với phiên_bản cao_cấp nhất của accord	1			0	1	0	0	0
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	tuy không đọ được với nissan_altima 2019 về độ hiện_đại của hệ_thống đa_phương_tiện , nhưng honda_accord lại ' ăn_đứt ' đối_thủ nhờ khoang nội_thất được bố_trí hợp_lý , đồng_bộ , đẹp_mắt và sang_trọng	1			0	3	0	0	0
90	Nissan Altima 2019 và Honda Accord 2018: Liệu có thể soán ngôi thủ lĩnh? 	tuy_nhiên nếu vậy , khách_hàng sẽ có cơ_hội_sở_hữu 2 phiên_bản này với giá_cả hợp_lý hơn so với những biến_thể cao_cấp khác	1			0	0	1	0	0
24	Chọn SUV dưới 700 triệu, Ford Ecosport 2018 hay Chevrolet Trax 2018 tốt hơn?	về kích_thước , chevrolet trax có kích_thước chiều dài x rộng x cao tương_ứng là 4257 x 1776 x 1678 mm , tức_là lớn hơn một_chút so với ecosport ( 4241 x 1765 x 1658 mm ) , chiều dài cơ_sở của xe là 2555mm , cũng lớn hơn hẳn so với 2519mm của đối_thủ	1			0	3	0	0	0
70	Mua sedan hạng C, nên chọn Hyundai Elantra Sport 2018 hay Honda Civic 2018 cho phải?	2 xe có chiều dài cơ_sở chung là 2.700 mm nhưng elantra nhỉnh hơn khi sở_hữu khoảng sáng gầm xe tới 150mm , hơn đối_thủ 17mm	1			0	3	0	0	0
47	Cùng tầm giá 750 triệu đồng, chọn sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?	so với tân_binh honda civic 1.8 e 2018 , mazda3 2.0 l 2018 có phần vượt_trội hơn khi sở_hữu phần đầu xe_khỏe_khoắn với các chi_tiết nối với nhau liền mạch tạo cảm_giác liên_kết rất tốt	1			0	0	3	0	0
47	Cùng tầm giá 750 triệu đồng, chọn sedan Mazda3 2.0L 2018 hay Honda Civic 1.8E 2018?	nếu_như honda civic 1.8 e 2018 đạt chứng_nhận an_toàn 5 sao của tổ_chức đánh_giá xe_hơi đông_nam_á - ncap thì mazda3 2.0 l lại được tổ_chức iihs top safety pick + xếp_hạng an_toàn cao nhất	1			0	0	0	0	3
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	dù_vậy , fortuner bản cao nhất vẫn có_giá thấp hơn 5008 tới 91 triệu đồng	1			0	0	1	0	0
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	xét về kích_thước , toyota_fortuner có vẻ to_lớn hơn đối_thủ một_chút , cụ_thể là dài hơn 5008 125mm và cao hơn đối_thủ 180mm	1			0	3	0	0	0
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	dù_vậy , mẫu xe pháp cũng gỡ_gạc lại được một_chút khi có chiều dài cơ_sở nhỉnh hơn fortuner 95mm	1			0	3	0	0	0
530	So sánh xe Toyota Fortuner 2018 và Peugeot 5008 2018: Ông hoàng và tân binh	các chuyên_gia sẽ có không_gian nội_thất rộng_rãi và bán_kính quay_vòng tốt hơn đối_thủ	1			0	3	0	0	0
29	Chọn hatchback 550 triệu, nên mua Honda Jazz 2018 hay Toyota Yaris 2017?	ở phía đối_thủ , yaris trông mềm_mại hơn và gần như_không thay_đổi nhiều chi_tiết ngoại_thất so với phiên_bản 2016	1			0	3	0	0	0
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	mitsubishi xpander sở_hữu kích_thước chiều dài x rộng x cao là 4475 x 1750 x 1700 mm , tức_là lớn hơn toyota_avanza ( 4190 x 1660 x 1695 mm ) khá nhiều , đặc_biệt là ở chiều dài	1			0	3	0	0	0
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	kích_thước lớn đi kèm với chiều dài cơ_sở nhỉnh hơn tới hơn 100mm khiến cho xpander chắc_chắn sẽ có không_gian đặc_biệt rộng_rãi so với mẫu xe đồng_hương	1			0	3	0	0	0
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	avanza lại dùng tone màu đen - nâu , dù chiều dài cơ_sở kém hơn đối_thủ khá nhiều nhưng nhờ cách sắp_xếp hợp_lí mà khoảng để chân của xe vẫn tương_đối tốt	1			0	1	0	0	0
193	So sánh Mitsubishi Xpander và Toyota Avanza: Đại chiến MPV tân binh	như_vậy , mitsubishi_xpander và toyota_avanza đều có những ưu_thế khá mới_mẻ ở phân khúc mpv như giá bán hay độ an_toàn cao	1			0	0	1	0	0
507	So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán dưới 400 triệu đồng	so_sánh xe suzuki celerio 2018 và kia morning s 2018 về kích_thước , có_thể thấy tân_binh celerio 2018 lại tiếp_tục ghi_điểm cộng nhờ kích_cỡ nhỉnh hơn một_chút so với morning s 2018	1			0	3	0	0	0
507	So sánh xe Suzuki Celerio 2018 và Kia Morning S 2018 có giá bán dưới 400 triệu đồng	tuy_nhiên , xét về cảm_giác lái thì suzuki celerio 2018 vượt_trội hơn	1			0	0	3	0	0
98	Rẻ hơn 100 triệu, Mitsubishi Triton Athlete 2018 có thể chiến thắng Ford Ranger Wildtrak 2018 không?	nhìn qua cũng có_thể thấy , giá bán của trio athlete dù là phiên_bản cao nhất cũng kém hơn ranger_wildtrak bản thấp nhất tới gần 90 triệu đồng	1			0	0	1	0	0
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	điều này đã khiến cr - v trở_nên đắt hơn khá nhiều so với cx - 5 ( chênh_lệch gần 200 triệu ) , đi kèm việc thay_đổi giá đột_ngột sẽ khiến cr - v mất điểm khá nhiều trước đối_thủ đồng_hương	1			0	0	1	0	0
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	tuy_nhiên , mazda cx - 5 vẫn có lợi_thế hơn khi sở_hữu chiều dài cơ_sở nhỉnh hơn đối_thủ 40mm , đặc_biệt là khi xe chỉ có 5 chỗ trong khi cr - v lại là dòng 5 + 2	1			0	3	0	0	0
462	So sánh xe Mazda CX-5 2018 và Honda CR-V 2018: Khó phân thắng bại	đuôi xe cr - v được vuốt gọn hơn với tổng_thể dễ nhìn hơn với cụm đèn hậu hình chữ l , với nhiều đường_nét gân_guốc ở phía đuôi	1			0	3	0	0	0
96	Phân khúc xe cỡ nhỏ giá rẻ: Chọn Suzuki Celerio 2018 hay Hyundai Grand i10 2018?	có_thể thấy , hyundai grand i10 hatchback có kích_thước nhỉnh hơn một_chút so với suzuki_celerio	1			0	3	0	0	0
96	Phân khúc xe cỡ nhỏ giá rẻ: Chọn Suzuki Celerio 2018 hay Hyundai Grand i10 2018?	vì có kích_thước lớn hơn nên không_gian bên trong xe hyundai grand i10 2018 rộng_rãi hơn so với suzuki_celerio	1			0	3	0	0	0
350	So sánh xe Chevrolet Colorado 2019 và Ford Ranger 2019: Đại chiến bán tải Mỹ	về kích_thước , chevrolet colorado to_lớn hơn ranger về cả chiều dài - rộng - cao nhưng lại có bán_kính quay_vòng ngang với đối_thủ	1			0	3	0	0	0
575	Với 700 triệu, nên mua Mazda 3 2018 hay Hyundai Elantra Sport 2018?	hiện_tại , hyundai elantra sport 2018 có kích_thước không mấy thay_đổi so với thế_hệ trước	1			0	2	0	0	0
575	Với 700 triệu, nên mua Mazda 3 2018 hay Hyundai Elantra Sport 2018?	nhìn_chung , elantra kém 10 mm chiều dài , 5mm chiều rộng so với mazda 3 , tuy_nhiên mazda 3 lại có khoảng sáng gầm tốt hơn đối_thủ một_chút , giúp xe thoải_mái đi_lại ở nhiều điều_kiện địa_hình hơn	1			0	3	0	0	0
112	So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?	về kích_thước , chevrolet colorado có thông_số chiều dài x rộng x cao tương_ứng là 5361 x 1872 x 1795 ( mm ) nên có chút “ đô ” hơn so với con_số 5.280 x 1.815 x 1.780 ( mm ) của triton	1			0	2	0	0	0
112	So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?	về thùng_xe , thùng của triton có thông_số chiều dài x rộng x cao là 1520 x 1470 x 475 ( mm ) , nhỉnh hơn khá nhiều so với colorado ( 1484 x 1534 x 456 mm )	1			0	3	0	0	0
112	So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?	vậy nên xét ở nhiều tiêu_chí thì mua triton sẽ có lợi hơn , vì chiếc xe này giá có_giá thấp hơn đối_thủ 50 triệu nhưng trang_bị và ngoại_thất thì không mấy thua_kém	1			0	0	3	0	0
112	So sánh Chevrolet Colorado 2018 và Mitsubishi Triton 2018: Với 650 triệu, nên mua bán tải nào cho phải?	còn colorado sẽ hợp với những người trẻ hơn vì có ngoại_thất đẹp và khả_năng off - road tốt hơn hẳn	1			0	3	0	0	0
571	Với 3 tỷ đồng, chọn Infiniti QX60 2018 hay Audi Q7 2018 cho phải?	mẫu xe đức ngắn hơn đối_thủ 41 cm nhưng chiều rộng lại được mở thêm 62mm và đặc_biệt là chiều dài cơ_sở nhỉnh hơn tới 94mm , điều này sẽ giúp audi q7 có lợi_thế hơn khá nhiều về không_gian	1			0	3	0	0	0
94	Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?	dễ_dàng nhận thấy corolla altis có_giá bán cao hơn nhiều so với cerato , đây là một lợi_thế không nhỏ dành cho cerato 2018	1			0	0	1	0	0
94	Nên mua Toyota Corolla Altis 2018 hay Kia Cerato 2018?	về cảm_giác lái toyota cho cảm_giác tốt hơn	1			0	0	3	0	0
76	Mua xe dưới 600 triệu, nên chọn Toyota Vios 2017 hay Kia Cerato 2017?	về kích_thước , toyota_vios 1.5 g trd thuộc hạng b nên dáng xe khá gọn , nhỏ_nhắn và phù_hợp hơn với các khu_vực đô_thị	1			0	3	0	0	0
19	Chọn Mazda CX-5 2018 hay Nissan X-Trail 2018?	xe có_giá rẻ hơn mazda cx - 5 2018 thế_hệ mới , từ biến_thể cơ_sở cho đến bản hàng_đầu	1			0	0	3	0	0
19	Chọn Mazda CX-5 2018 hay Nissan X-Trail 2018?	trong đó , đối_thủ nissan x - trail 2018 chỉ sở_hữu một_vài tính_năng tiện_ích , gồm khoang hàng lý rộng , mức tiêu_thụ nhiên_liệu và giá tốt hơn	1			0	0	3	0	0
54	Hyundai Sonata 2018 và Kia Optima 2018: Chọn sedan cỡ trung nào?	tuy_nhiên , gói trang_bị hàng_đầu của sonata có_giá cao hơn optima 2.000 usd ( 45 triệu đồng )	1			0	0	1	0	0
54	Hyundai Sonata 2018 và Kia Optima 2018: Chọn sedan cỡ trung nào?	khoang nội_thất của kia optima 2018 và hyundai sonata 2018 đều có chất_lượng cao , thiết_kế cuốn_hút và đều có các cập_nhật đáng_kể so với trước đó	1			0	3	0	0	0
461	So sánh xe Mazda CX-5 2017 và Honda CR-V 2017 thế hệ mới: Ngang sức, ngang tài, ngang tiền	honda cr - v có chiều dài trục cơ_sở ngắn hơn đôi_chút nhưng chiều dài thân xe lại nhỉnh hơn , kết_hợp với thiết_kế có phần “ tham_lam ” ở trụ d khiến chiếc xe trông đồ_sộ hơn	1			0	3	0	0	0
461	So sánh xe Mazda CX-5 2017 và Honda CR-V 2017 thế hệ mới: Ngang sức, ngang tài, ngang tiền	không_gian nội_thất trên cả mazda cx - 5 2017 và honda cr - v 2017 đều được nâng_cấp một_cách toàn_diện so với thế_hệ tiền_nhiệm	1			0	3	0	0	0
461	So sánh xe Mazda CX-5 2017 và Honda CR-V 2017 thế hệ mới: Ngang sức, ngang tài, ngang tiền	do_vậy , cảm_giác lái mà cx - 5 mang lại là tốt hơn so với cr - v	1			0	0	3	0	0
585	Đại chiến SUV nhập khẩu: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 tốt hơn?	điều này đã đẩy mẫu xe đối_thủ của prado - ford explorer đột_nhiên có mức giá rẻ hơn tới 80 triệu đồng	1			0	0	3	0	0
585	Đại chiến SUV nhập khẩu: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 tốt hơn?	về thiết_kế ngoại_thất , land cruiser prado vẫn mang vóc_dáng hết_sức cổ_điển và dường_như không mấy đổi khác so với thế_hệ 2002	1			0	2	0	0	0
585	Đại chiến SUV nhập khẩu: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 tốt hơn?	ngược_lại , ford_explorer lại cho cảm_giác trẻ_trung và đời_mới hơn nhiều , thậm_chí có nhiều nét tương_đồng với những mẫu xe đắt tiền từ range_rover	1			0	0	3	0	0
585	Đại chiến SUV nhập khẩu: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 tốt hơn?	về phía ford_explorer , xe cho cảm_giác nam_tính nhưng trẻ_trung hơn hẳn đối_thủ nhật_bản	1			0	0	3	0	0
585	Đại chiến SUV nhập khẩu: Toyota Land Cruiser Prado 2018 hay Ford Explorer 2018 tốt hơn?	khi về kích_thước , có_thể thấy mẫu xe mỹ sẽ không có nhiều lợi_thế khi di_chuyển địa_hình_như đối_thủ	1			0	1	0	0	0
84	Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?	mazda 6 có kích_thước chiều dài x rộng x cao tương_ứng là 4.865 x 1840 x 1.450 ( mm ) , lớn hơn về phần dài rộng so với camry ( 4.850 x 1.840 x 1.450 ) nhưng lại thấp hơn đối_thủ một_chút	1			0	3	0	0	0
84	Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?	về phía toyota_camry , chiếc xe được đánh_giá là khá vuông_vức và có phần đạo_mạo hơn đối_thủ , đúng theo phong_cách trung_tính truyền_thống của toyota	1			0	3	0	0	0
84	Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?	tuy_nhiên , mazda 6 có chiều dài cơ_sở 2.830 mm , tốt hơn một_chút so với camry ( 2.775 mm ) nên chắc_chắn không_gian của mẫu xe dưới trướng trường hải sẽ tốt hơn , đặc_biệt là về khoảng để chân	1			0	3	0	0	0
84	Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?	tuy_nhiên , vì mẫu xe dùng để đánh_giá là phiên_bản thấp nhất trong dòng nên camry lép_vế khá nhiều so với mazda 6	1			0	0	0	0	0
84	Mua xe gia đình giá 1 tỷ, nên chọn Mazda 6 2018 hay Toyota Camry 2018?	lời khuyên của oto . com . vn dành cho bạn là , nếu bạn còn trẻ , mazda 6 sẽ phù_hợp hơn , còn với người đứng_tuổi , toyota_camry sẽ là cái tên sáng_giá hơn cả	1			0	0	3	0	0
86	Mua xe hạng C giá rẻ, nên chọn Chevrolet Cruze 2018 hay KIA Cerato 2018?	điểm đáng chú_ý là cruze ltz hiện đang được giảm_giá 70 triệu đồng trong tháng 11 / 2017 , vậy nên giá xe sẽ xuống còn 629 triệu đồng , thấp hơn đối_thủ hơn 50 triệu đồng	1			0	0	3	0	0
5	Audi A5 2018 và BMW 4 Series 2018: Chọn A5 rẻ mà "chất"	bmw chiến_thắng audi về độ tin_cậy , mức tiêu_thụ nhiên_liệu và không_gian hành_lý , nhưng giá vẫn cao hơn	1			0	0	1	0	0
53	Hyundai Santa Fe 2017 và Toyota Fortuner 2017: Chọn Santa Fe rẻ và "lãi"	về kích_thước , hyundai santafe sở_hữu thông_số chiều dài x rộng x cao là 4690 x 1880 x 1680 mm , hơi kém rộng_rãi so với 4795 x 1855 x 1835 mm của fortuner	1			0	1	0	0	0
53	Hyundai Santa Fe 2017 và Toyota Fortuner 2017: Chọn Santa Fe rẻ và "lãi"	về màu sơn , hyundai santafe có chút lợi_thế hơn khi sở_hữu tận 6 tùy_chọn màu ngoại_thất , gồm trắng , bạc , đỏ , vàng cát , vàng be , đen , còn toyota_fortuner hiện mới có 5 màu trắng , nâu , xám , đen và bạc	1			0	1	0	0	0
53	Hyundai Santa Fe 2017 và Toyota Fortuner 2017: Chọn Santa Fe rẻ và "lãi"	dù_vậy , nhiều khách_hàng sẽ thấy thoải_mái với mẫu suv hàn_quốc hơn bởi nó có tới 2 tùy_chọn màu nội_thất thay_vì chỉ 1 màu be duy_nhất của fortuner	1			0	3	0	0	0
17	Chọn MPV 600 triệu chơi Tết, nên mua Suzuki Ertiga 2018 hay Kia Rondo 2018?	về ghế_ngồi , cả 2 mẫu xe đều dùng ghế cơ , điều này khá thất_vọng vì kia rondo có mức giá cao hơn nhưng không có ghế lái chỉnh điện	1			0	0	1	0	0
17	Chọn MPV 600 triệu chơi Tết, nên mua Suzuki Ertiga 2018 hay Kia Rondo 2018?	thua_kém đối_thủ ở thiết_kế nội_thất nhưng kia rondo có_thể tự_tin thể_hiện mình ở loạt trang_bị đáng tiền , bao_gồm : đầu dvd , màn_hình 8 - inch , usb / aux / ipod , điều hòa tự_động 2 vùng	1			0	2	0	0	0
95	Nên mua Toyota Corolla Altis 2018 hay Toyota Vios 2018?	toyota vios 2018 hầm_hố hơn , mạnh_mẽ hơn với lưới tản_nhiệt thu nhỏ và đèn_pha lớn chiếu projector cùng dải_đèn led ban_ngày cho khả_năng chiếu sáng hiệu_quả	1			0	3	0	0	0
40	Có 1,2 tỷ, nên mua BMW 5 Series 2018 hay Audi A6 2018?	bạn có_thể tậu được xe a6 với giá rẻ hơn một_vài ngàn usd so với 5 series	1			0	0	3	0	0
40	Có 1,2 tỷ, nên mua BMW 5 Series 2018 hay Audi A6 2018?	với những phiên_bản cao_cấp hơn , giá_thành của 2 mẫu xe khá tương_đương nhau	1			0	0	1	0	0
40	Có 1,2 tỷ, nên mua BMW 5 Series 2018 hay Audi A6 2018?	cả hai mẫu xe đều có hiệu_năng tuyệt_vời và nội_thất cao_cấp , nhưng a6 lại có giá_thành thấp hơn đôi_chút	1			0	0	1	0	0
567	Tầm 600 triệu, nên chọn Honda City hay Kia Rio?	nhìn vào bảng thông_số kích_thước , honda city có chiều dài và chiều cao hơn kia rio tương_ứng 75mm và 22mm	1			0	3	0	0	0
52	Honda CR-V 2018 và Ford Escape 2018: Crossover nào tốt nhất khi mua ở Việt Nam?	honda cr - v 2018 5 chỗ sở_hữu một trong những khoang nội_thất rộng_rãi nhất phân khúc	1			0	3	0	0	0
52	Honda CR-V 2018 và Ford Escape 2018: Crossover nào tốt nhất khi mua ở Việt Nam?	về phía đối_thủ , ford escape 2018 lại sở_hữu một trong những khoang nội_thất được trang_bị công_nghệ_cao_cấp nhất trong phân khúc	1			0	3	0	0	0
91	Nissan Navara và Mitsubishi Triton, bán tải nào tốt hơn?	về giá niêm_yết , triton 4x2 at sở_hữu giá bán " mềm " hơn hẳn 35 triệu đồng , tuy_nhiên hiện nissan navara đang nhận được ưu_đãi giảm_giá hơn 40 triệu đồng , xuống còn 620 triệu đồng	1			0	0	3	0	0
91	Nissan Navara và Mitsubishi Triton, bán tải nào tốt hơn?	thậm_chí , dù có chiều dài cơ_sở và khoảng sáng gầm xe tốt hơn đối_thủ nhưng mẫu xe nissan lại mất điểm ở dung_tích thùng hàng	1			0	3	0	0	0
91	Nissan Navara và Mitsubishi Triton, bán tải nào tốt hơn?	dù có_giá bán cao hơn nhưng navara lại không khác_biệt lắm về trang_bị so với triton	1			0	0	1	0	0
584	Đại chiến Nhật -Hàn:Toyota Corolla Altis 2017 và Kia Cerato 2017, nên mua xe nào?	thậm_chí , dù nhận được ưu_đãi tháng 10 , giá của mẫu xe nhật vẫn cao hơn hầu_hết các mẫu xe trong phân khúc hạng c	1			0	0	1	0	0
584	Đại chiến Nhật -Hàn:Toyota Corolla Altis 2017 và Kia Cerato 2017, nên mua xe nào?	còn lại phiên_bản signature nhìn góc_cạnh hơn với lưới tản_nhiệt mũi hổ , hốc gió hẹp với đèn sương_mù cá_tính	1			0	3	0	0	0
584	Đại chiến Nhật -Hàn:Toyota Corolla Altis 2017 và Kia Cerato 2017, nên mua xe nào?	như_vậy , có_thể nói rằng dù có mức giá đắt hơn khá nhiều , toyota_corolla altis 2017 dường_như vẫn chưa xứng_đáng với nhiều kì_vọng cho lắm	1			0	0	1	0	0
371	So sánh xe Honda CR-V 2017 và Hyndai Tucson 2017: Tỷ số thắng - thua quá mong manh	việc tucson được trang_bị tốt hơn là một điều khá là thú_vị , bởi giá khởi_điểm và cả giá của mẫu xe so_sánh đều " mềm " hơn cr - v vài trăm đô	1			0	0	3	0	0
371	So sánh xe Honda CR-V 2017 và Hyndai Tucson 2017: Tỷ số thắng - thua quá mong manh	lợi_thế của tucson là cảm_giác lái tốt hơn , có nhiều tính_năng với mức giá thấp hơn , hệ_thống thông_tin giải_trí thú_vị hơn , và đẹp	1			0	0	3	0	0
397	So sánh xe Hyundai Elantra 2016 và Honda City 2017: Đại chiến xe hạng C và xe hạng B	xét về kích_thước , hyundai elantra có kích_thước chiều dài và rộng_lớn hơn city nhưng chiều cao thì lại thấp hơn một_chút	1			0	3	0	0	0
67	Mua SUV gia đình giá 1 tỷ, nên chọn Kia Sorento 2018 hay Hyundai Santa Fe 2018 cho phải?	kia sorento tuy có mức giá tốt hơn đối_thủ nhưng về các mặt còn lại dường_như chưa có nhiều bứt_phá	1			0	0	3	0	0
411	So sánh xe Hyundai Tucson 2017 CKD và Mazda CX-5 2016: Tân binh liệu có làm nên chuyện?	đặc_biệt , 2 phiên_bản máy xăng 2,0 đều giống như trước , chỉ có_giá bán là rẻ hơn	1			0	0	3	0	0
411	So sánh xe Hyundai Tucson 2017 CKD và Mazda CX-5 2016: Tân binh liệu có làm nên chuyện?	hyundai tucson ckd 2017 hiện đang có kích_thước chiều dài x rộng x cao tương_ứng là 4.475 x 1.850 x 1.665 mm , dài hơn cx - 5 135mm và rộng hơn 10 mm	1			0	3	0	0	0
355	So sánh xe Chevrolet Trax 2017 và Suzuki Vitara 2016: Đại chiến SUV đô thị 800 triệu	khi nhìn vào thông_số kích_thước của vitara và trax , có_thể thấy mẫu xe nhật nhỏ_nhắn hơn đối_thủ một_chút về kích_thước bên ngoài , tuy_nhiên vitara lại có lợi_thế với khoảng sáng gầm xe trội hơn , đi kèm bán_kính quay_vòng thấp	1			0	2	0	0	0
351	So sánh xe Chevrolet Cruze 2017 và Kia Cerato 2017: Cuộc chiến sedan 700 triệu	nếu về kích_thước thì có vẻ như mẫu xe mỹ nhận được thông_số lớn hơn đối_thủ , ngay cả gầm xe cũng cao hơn 10mm	1			0	3	0	0	0
399	So sánh xe Hyundai Grand i10 2017 và Kia Morning 2017: Ô tô 400 triệu nào tốt nhất?	nhìn_chung , dù đã chuyển về lắp_ráp trong nước nhưng grand i10 vẫn có_giá cao hơn tới 33 triệu đồng so với morning	1			0	0	1	0	0
399	So sánh xe Hyundai Grand i10 2017 và Kia Morning 2017: Ô tô 400 triệu nào tốt nhất?	như_vậy , i10 trội hơn đối_thủ morning 170mm chiều dài , 5mm chiều rộng , 15mm chiều cao và 40mm chiều dài cơ_sở	1			0	2	0	0	0
6	Audi Q5 2018 và Volvo XC60 2018 - Xe Đức hay Thụy Điển tốt hơn?	ví_dụ như khả_năng kéo 2.399 kg so với 1.995 kg của q5 , thể_tích khoang hành_lý rộng hơn khi gập hàng ghế sau , hoặc nội_thất thụy_điển bóng_loáng hiện_đại	1			0	3	0	0	0
409	So sánh xe Hyundai SantaFe 2017 và Nissan X-Trail 2017: Xe Hàn - Nhật so tài	ở phía đối_thủ , nissan x - trail dường_như không hề quan_tâm nhiều đến thiết_kế mà trực_tiếp đập thẳng tiền vào trang_bị , vật_liệu nội_thất và trang_bị thêm hàng ghế thứ 3	1			0	2	0	0	0
365	So sánh xe Honda Accord 2018 và Toyota Camry 2018: "Ngựa già thay máu	điểm đáng chú_ý nhất là chiều rộng của accord vượt 23 mm so với toyota_camry	1			0	2	0	0	0
28	Chọn crossover 7 chỗ nào Honda CR-V 2018 hay Nissan X-Trail 2018?	khả_năng xử_lý tay_lái của cr - v tốt hơn x - trail với sự cân_bằng giữa cảm_giác thoải_mái và tính nhanh_nhạy	1			0	0	3	0	0
556	Sự khác nhau giữa Audi A7 Sportback 2019 thế hệ mới và cũ	a7 mới có chiều dài 4,97 m , ngắn hơn 15,24 cm so với trước_đây	1			0	2	0	0	0
349	So sánh xe Chevrolet Colorado 2017 và Ford Ranger 2017 - Đại chiến siêu sao bán tải	chưa kể , với lợi_thế về giá bán chỉ 839 triệu , thấp hơn gần 100 triệu đồng so với ranger 918 triệu thì colorado sẽ là một đối_thủ không dễ ăn	1			0	0	3	0	0
349	So sánh xe Chevrolet Colorado 2017 và Ford Ranger 2017 - Đại chiến siêu sao bán tải	tuy_nhiên , colorado vẫn nhỉnh hơn về kích_thước thùng , trong khi ranger trả_miếng bằng việc thiết kể khoảng lọt_lòng giữa 2 hốc bánh_xe tốt hơn đôi_chút ( 1.150 so với 1.122 milimet ) đi kèm 1 nguồn sạc 12v ngoài xe , thích_hợp trong sử_dụng thiết_bị điện cầm tay	1			0	3	0	0	0
381	So sánh xe Honda City 2017 và Toyota Vios 2017: Khi "ông hoàng sedan" đối đầu kẻ thù truyền kiếp	điều đáng chú_ý là chiều dài cơ_sở của mẫu xe honda hiện là 2600 mm , nhỉnh hơn vios khoảng 50 mm , điều này sẽ giúp cabin của city rộng hơn đối_thủ	1			0	3	0	0	0
381	So sánh xe Honda City 2017 và Toyota Vios 2017: Khi "ông hoàng sedan" đối đầu kẻ thù truyền kiếp	không chỉ ở nội ngoại_thất mà ngay cả trang_bị của toyota_vios cũng thể_hiện sự lép_vế trước đối_thủ truyền_kiếp	1			0	1	0	0	0
